name,@lat,@lon,type
Arco,33.8183495,-117.881031,fuel
7-Eleven,33.8182945,-117.9085299,fuel
,33.8588384,-117.9588991,fuel
,33.8588139,-117.9596797,fuel
Sinclair,38.6608794,-121.327052,fuel
Arco,38.660282,-121.327183,fuel
Valero,37.6659992,-122.117796,fuel
Shell,37.6983552,-121.9035473,fuel
Chevron,33.5920113,-117.1241647,fuel
Flyers,37.7077341,-122.1825814,fuel
Shell,33.3707132,-117.251496,fuel
Rapid 14,34.1716259,-118.334926,fuel
Arco,33.7394623,-117.076707,fuel
,33.7432227,-117.1042332,fuel
Chevron,34.1061543,-118.3303791,fuel
Sam's Club,33.553931,-117.1791991,fuel
,32.7860841,-117.1701418,fuel
USA Gasoline,33.9160014,-117.899661,fuel
76,33.8997412,-117.9094777,fuel
7-Eleven,33.1670291,-117.246681,fuel
,33.2108899,-117.2316409,fuel
,33.2108685,-117.2302081,fuel
Chevron,34.1361476,-117.1935993,fuel
Oak Knoll Mobil,34.8649451,-120.418461,fuel
Munoz 76,34.8653326,-120.418479,fuel
Chevron,33.7819806,-117.2178868,fuel
Chevron,33.0968648,-117.2013544,fuel
76,37.5119518,-122.2581936,fuel
Holly,37.5115363,-122.2580924,fuel
76,33.5559764,-117.157656,fuel
76,33.9114198,-117.8694117,fuel
Chevron,37.390518,-122.0962332,fuel
Shell,35.4630537,-120.648414,fuel
Circle K,33.9024117,-117.2431,fuel
Arco,33.8794941,-117.924073,fuel
Shell,33.8450928,-117.225219,fuel
Arco,33.8449691,-117.2266489,fuel
Mobil,33.8441017,-117.225598,fuel
Arco,33.8814594,-117.2257992,fuel
Shell,33.8887536,-117.225784,fuel
,33.9175543,-117.2615582,fuel
Shell,33.9158474,-117.3239877,fuel
Chevron,34.4429754,-117.647398,fuel
Shell,37.5082582,-122.261905,fuel
Shell,33.9322583,-117.899569,fuel
Mobil,33.9760301,-117.336732,fuel
Shell,33.9754137,-117.340174,fuel
,34.0374987,-117.3674283,fuel
Chevron,38.6605893,-121.3640365,fuel
Speedway,38.6608471,-121.3648058,fuel
7-Eleven,34.0656627,-117.3133859,fuel
Mobil,34.0666316,-117.324869,fuel
Shell,33.9833054,-117.340305,fuel
Pacific Pride,37.0250579,-121.5782037,fuel
Quick and Easy,37.252994,-121.0026908,fuel
Kwik Serv,37.2536731,-120.9978118,fuel
Valero,33.7147205,-117.18566,fuel
Shell,33.7869232,-117.215893,fuel
Arco,34.427072,-117.3842405,fuel
Market at the Ranch,32.9126757,-117.0797268,fuel
,32.9050395,-117.1456942,fuel
Arco,34.0335652,-117.322725,fuel
,35.876124,-121.4458625,fuel
Chevron,33.1788077,-117.2950462,fuel
,36.8890228,-121.6435012,fuel
Chevron,37.7189461,-121.9105733,fuel
Pacific Pride Commercial Fueling,37.3837747,-121.949708,fuel
Easter Market,33.9177232,-117.1564348,fuel
,38.8144532,-120.3743271,fuel
Arco,33.6411088,-117.167531,fuel
Chevron,38.8105261,-121.2839308,fuel
Main Street Mobil,34.9527075,-120.418498,fuel
USA Gasoline,34.0642903,-117.1822938,fuel
,32.7511327,-117.2418789,fuel
7-Eleven,38.8062335,-121.204925,fuel
Chevron,38.8068715,-121.204849,fuel
Valero,36.779276,-119.745607,fuel
76,33.863017,-117.7865021,fuel
Arco,33.9105421,-117.8805483,fuel
Shell,33.0702053,-117.070645,fuel
Union 76,34.0575825,-117.1801222,fuel
Chevron,39.5239026,-122.2117662,fuel
7-Eleven,33.8825792,-117.3664149,fuel
Arco,37.886481,-122.297488,fuel
Shell,37.887031,-122.297626,fuel
Arco,33.9348812,-117.4536357,fuel
76,33.9430818,-117.4544529,fuel
Exxon,37.5519163,-122.304836,fuel
ampm,37.6745358,-121.0125949,fuel
Shell,37.7382281,-120.9387566,fuel
76,37.7378942,-120.9315283,fuel
Circle K,37.7590171,-120.864949,fuel
Valero,37.7610559,-120.8601354,fuel
Chevron,37.763112,-120.8558597,fuel
Valero,37.7616437,-120.8589635,fuel
U Gas,37.7406442,-120.9190089,fuel
One Stop,37.5611407,-121.1773966,fuel
Kwik Serve,37.470314,-121.1278867,fuel
76,33.9598047,-118.2822773,fuel
Chevron,33.9598273,-118.269866,fuel
Sinclair,33.9603813,-118.269917,fuel
Arco,32.6820977,-117.0738961,fuel
Chevron,32.9071879,-117.17168,fuel
Quik Korner,33.1113423,-117.0820088,fuel
K,32.8379923,-116.7786377,fuel
Chevron,34.2411661,-116.917367,fuel
Valero,34.2434971,-116.911098,fuel
Speedway,32.8314107,-117.2020435,fuel
Performance Fuels,40.8039808,-124.1589031,fuel
,40.8034239,-124.1626251,fuel
Shell,40.8029886,-124.156947,fuel
,34.1788024,-118.5970767,fuel
76,34.1934128,-118.6056773,fuel
Shell,33.9886895,-118.331267,fuel
Arco,33.9887029,-118.3303524,fuel
Arco,39.4291343,-123.8061895,fuel
,33.7844489,-118.2085652,fuel
Cambria General Store,35.5661688,-121.0986853,fuel
Arco,33.9462911,-117.4684,fuel
MG,33.9215245,-117.445157,fuel
Fastrip,33.9461301,-117.478076,fuel
Food 4 Less Gas,33.9264334,-117.452724,fuel
USA Gasoline,33.9141126,-117.4408762,fuel
Mobil,33.9454715,-117.453379,fuel
Sinclair,33.9117776,-117.4607929,fuel
Chevron,33.9151365,-117.4429093,fuel
Chevron,33.9467772,-117.461818,fuel
Arco,33.9262081,-117.451739,fuel
C & J,34.06632,-118.2119621,fuel
Western Gas,33.927534,-117.4938772,fuel
Alaska Gas,37.8449214,-122.2846487,fuel
Shell,36.0509225,-119.026711,fuel
,37.0852379,-121.6007121,fuel
Live Oak American,36.9712393,-121.9840793,fuel
Chevron,34.1934707,-118.623,fuel
,34.1060775,-117.8187532,fuel
Chevron,32.82052,-117.178658,fuel
Mobil,37.667763,-122.096833,fuel
Chevron,34.1353194,-116.0598245,fuel
Circle K,34.1503769,-116.053835,fuel
76,32.977921,-117.024186,fuel
Thrifty,34.0904966,-117.7372279,fuel
Arco,34.0905226,-117.7363861,fuel
,35.3398689,-119.038623,fuel
Pilot,33.9030407,-116.5458417,fuel
Shell,37.3884709,-122.088506,fuel
Rotten Robbie,37.3975505,-122.0597444,fuel
Ultra Fuel,32.9515846,-117.062919,fuel
USA Pro Gasoline,36.9726239,-122.0350077,fuel
Chevron,38.2198504,-121.2723613,fuel
,37.6291834,-122.4164712,fuel
76,38.6524541,-121.2637486,fuel
76,38.6642011,-121.2727171,fuel
76,38.9041867,-121.076596,fuel
Costco Gasoline,33.7056903,-116.2738812,fuel
Arco,33.716505,-116.294494,fuel
Quik Stop,36.5976605,-121.8543718,fuel
Mobil,33.7575097,-116.303285,fuel
76,33.7574245,-116.3022561,fuel
Costco Gasoline,36.6159211,-121.8435177,fuel
Shell,37.5503224,-122.050035,fuel
,35.2666817,-118.914134,fuel
Fastrip,35.2618198,-118.9140187,fuel
Super Gas,32.8007814,-117.2354833,fuel
,33.8166393,-116.4009551,fuel
76,33.7909389,-118.2832329,fuel
Mobil,33.6105431,-114.5704381,fuel
Valero,33.6107365,-114.5885046,fuel
Chevron,33.6110846,-114.7263083,fuel
Chevron,34.1357802,-117.301859,fuel
Texaco,35.1425177,-118.449552,fuel
Mobil,37.8138443,-122.24617,fuel
Arco,36.6789878,-121.6405781,fuel
Vons Gas Station,34.647257,-120.458191,fuel
Kwik Serv,34.6536286,-120.45803,fuel
Main Street Gas,37.4307804,-121.9066675,fuel
Sam's Club,38.6454358,-121.1180681,fuel
76,34.2352278,-118.52708,fuel
76 gas station,40.5546162,-122.238688,fuel
United Oil,32.8549672,-117.2051057,fuel
Chevron,38.6460274,-121.1141342,fuel
76,36.8324395,-119.920325,fuel
Shell,34.0124266,-118.417307,fuel
Costco Gasoline,37.4786177,-122.2177146,fuel
Chevron,32.8223519,-117.148521,fuel
Shell,32.8396547,-117.0980379,fuel
Chevron,38.5957675,-121.4194821,fuel
Chevron,37.7117689,-122.455625,fuel
,40.1001921,-123.7952006,fuel
Shell,36.7497767,-119.825338,fuel
,34.674576,-118.4399577,fuel
Mobil,33.0232,-117.074807,fuel
Shell,33.0185078,-117.060392,fuel
Shell,33.0235908,-117.0825014,fuel
Larkspur Gas,37.9378688,-122.5342461,fuel
Shell,38.3873515,-122.7139485,fuel
Valero,38.705587,-121.170417,fuel
Buck Meadows Gas Station,37.8156026,-120.0629213,fuel
Steve's 76,36.9879115,-121.984526,fuel
Circle K,33.7163745,-116.297254,fuel
Shoggys,36.8657595,-120.4649323,fuel
Chevron,36.8570553,-120.45571,fuel
ARCO 42933,34.1781615,-118.131599,fuel
Panther Petrol,34.1688045,-118.1213632,fuel
Shell,34.0034482,-118.2830422,fuel
76,34.0040069,-118.2831331,fuel
Chevron,34.0106834,-118.282242,fuel
ampm,37.5944536,-120.9482481,fuel
Chevron,37.5797441,-120.938162,fuel
Chevron,37.5371407,-119.6575798,fuel
,34.577178,-119.9585291,fuel
Richmond Gas 1,37.9253667,-122.3515775,fuel
Stop and Save Gasoline,37.9254048,-122.3479565,fuel
Sinclair,37.9256208,-122.333971,fuel
Arco,34.1459191,-118.0866497,fuel
Shell,34.8287769,-116.6926735,fuel
Gas & Go,38.9051942,-120.8398354,fuel
,34.0467457,-118.2659087,fuel
Shell,38.6605087,-121.347899,fuel
Arco,38.6643184,-121.291616,fuel
Chevron,38.6635784,-121.2725793,fuel
76,38.6539801,-121.070425,fuel
Chevron,38.7600448,-120.5303207,fuel
76,34.727084,-116.1628637,fuel
Chevron,34.8313608,-116.695843,fuel
,34.1033153,-117.8067672,fuel
,34.1027325,-117.8067613,fuel
Sinclair,33.727695,-116.2306767,fuel
,37.858337,-122.2447394,fuel
Mobil,34.9163297,-120.435572,fuel
Shell,34.921128,-120.435589,fuel
76,34.918378,-120.4365976,fuel
Anita's Spirit,34.9310513,-120.4364123,fuel
Foods Co,34.9347239,-120.436426,fuel
Easy Serv,34.9265602,-120.4364729,fuel
Peppertree Chevron,34.9680783,-120.435959,fuel
Santa Maria Gas,34.9680991,-120.4353623,fuel
Alliance,34.9674925,-120.4359377,fuel
Gasco,34.9534957,-120.4459308,fuel
Speedway,34.952879,-120.453264,fuel
76,34.9674363,-120.4252021,fuel
Chevron,34.9679361,-120.425125,fuel
USA Gasoline,34.9386527,-120.419818,fuel
Betteravia Mobil,34.9232922,-120.416626,fuel
Chevron,34.923869,-120.416626,fuel
,37.4697055,-122.2468911,fuel
Chevron,34.0141243,-118.4856191,fuel
Kwik Serve Gas,37.3901255,-120.7204847,fuel
Shell,38.4957791,-121.4094503,fuel
Shell,40.7750686,-124.190076,fuel
76,39.2509076,-121.0219091,fuel
Chevron,38.942438,-121.097676,fuel
Shell,38.7443353,-121.22684,fuel
ampm,38.664243,-121.2252688,fuel
Arco,38.6105864,-121.4148126,fuel
ampm,38.6728219,-121.2019054,fuel
ampm,38.6571454,-121.1833906,fuel
Al's Gas,37.7246496,-120.9962672,fuel
Chevron,37.6464261,-121.0183311,fuel
Arco,37.4724348,-120.849474,fuel
76,37.4113376,-120.849502,fuel
Kwik Serve,37.3272308,-120.8515406,fuel
,33.0938632,-117.0713128,fuel
Shell,38.6675438,-121.386452,fuel
1-Stop,35.648305,-117.670186,fuel
Portola Valley Fuel,37.3720096,-122.2088625,fuel
Chevron,35.6146138,-120.6809057,fuel
Arco,35.6154566,-120.680817,fuel
,35.6275221,-120.6734413,fuel
Shell,33.7364017,-116.2340189,fuel
Shell,33.9083559,-116.542915,fuel
76,33.92517,-116.867647,fuel
Shell,33.9252285,-116.9004281,fuel
Rocky Gas,34.0240228,-117.1138716,fuel
Shell,38.466182,-120.8546734,fuel
Thrifty Gas,32.5843272,-117.0930655,fuel
Shell,33.0682285,-117.06704,fuel
Pilot,35.615811,-119.658836,fuel
76,35.6165737,-119.657079,fuel
,35.6158412,-119.657985,fuel
,35.6156931,-119.657119,fuel
Shell,32.7501157,-117.161976,fuel
Pilot,36.6656107,-121.6298818,fuel
Shell,38.8094742,-120.9081308,fuel
Chevron,36.4790528,-121.7312986,fuel
Valero,34.1088162,-117.186473,fuel
Mobil,36.6807408,-121.6545251,fuel
Shell,36.6847314,-121.653077,fuel
76,37.393096,-122.0141905,fuel
,33.9701877,-118.3794383,fuel
Shell,32.8199409,-117.175754,fuel
Golden Bear,40.7935804,-121.9432948,fuel
Quik Stop,36.9905851,-121.9570883,fuel
Timber Mountain Store Gas Station,41.6479145,-121.290591,fuel
Quik Stop,39.0985711,-121.6337156,fuel
Tiff's Gas Mart,39.2743661,-121.6603231,fuel
Gridley Grill,39.3226898,-121.6787272,fuel
,40.1307879,-122.1237874,fuel
Sunshine Gas,40.1866684,-122.1892977,fuel
76,40.1868323,-122.1979558,fuel
Chevron,40.3697962,-122.2834469,fuel
Chevron,40.3897669,-122.2874871,fuel
Chevron,40.6224139,-122.3654759,fuel
Pollard Flat,40.9945163,-122.4183959,fuel
Chevron,41.2225727,-122.2762447,fuel
Chevron,41.2506631,-122.1372887,fuel
76,41.3108239,-122.3166,fuel
Chevron,39.4939585,-122.1936058,fuel
Flyers,39.0265211,-122.064415,fuel
Chevron,41.1482982,-122.3170856,fuel
Chevron,34.015672,-118.4761747,fuel
Chevron,37.6894181,-120.9584599,fuel
Speedway Exppress,37.6772369,-120.958306,fuel
AM/PM,37.9470366,-122.330231,fuel
76,37.9436565,-122.328692,fuel
,34.4229172,-118.5403562,fuel
76,34.2353077,-118.4745225,fuel
Shell,37.7674874,-122.220563,fuel
Valero,37.9525007,-121.957456,fuel
Shell,37.9521665,-121.956689,fuel
7-Eleven,37.978201,-121.9935988,fuel
,37.6366101,-122.0554535,fuel
,37.6367737,-122.0541124,fuel
Rotten Robbie,37.2708577,-121.9061976,fuel
Madera Shell Gas & Food,36.9385762,-120.056449,fuel
Parkwood Mini Mart,36.9380788,-120.05573,fuel
Kirkwood Station,38.7028846,-120.0732884,fuel
7-Eleven,33.1357013,-117.0928698,fuel
Chevron,38.0746054,-120.1723985,fuel
,37.798345,-120.999152,fuel
Chevron,36.9749646,-120.077984,fuel
Valero,36.9820962,-120.0864804,fuel
Shell,36.9530023,-120.072112,fuel
76,34.1502089,-118.3787588,fuel
Chevron,36.9457849,-120.055761,fuel
,34.2575124,-118.5365892,fuel
Redhill 76 Circle K,37.9810906,-122.5665041,fuel
Shell,35.6146169,-119.86838,fuel
Shell,37.1658735,-118.2898172,fuel
Shell,36.9523108,-120.051258,fuel
76,36.9532282,-120.052561,fuel
Chevron,39.7493976,-122.2015347,fuel
Valero,37.271956,-121.954522,fuel
Valero,37.6611805,-122.0885968,fuel
A Tool Shed Equipment Rental,37.1318003,-121.6533833,fuel
,34.0675285,-118.4478398,fuel
Arco,34.121966,-117.9073278,fuel
Mobil,34.1232227,-117.907834,fuel
,34.201409,-118.4839369,fuel
,34.2009276,-118.4841032,fuel
,34.9005415,-116.8874441,fuel
Arco,34.9014511,-116.887235,fuel
Shell,34.9038232,-116.8871102,fuel
Shell,33.7283424,-116.402274,fuel
Chevron,34.7037073,-118.1654448,fuel
Chevron,34.0567718,-118.2018982,fuel
Mobil,34.1376012,-118.132054,fuel
7-Eleven,33.1378225,-117.1790384,fuel
Chevron,35.2617352,-120.649872,fuel
Crane Flat Service Station,37.7532762,-119.7969598,fuel
Berri Brothers,33.9744287,-117.3737894,fuel
Conserv Fuel,35.289035,-120.665288,fuel
Arco,37.9905745,-122.3356486,fuel
Mobil,34.6898537,-118.174278,fuel
Royal Gas,37.7523094,-122.4209216,fuel
Conserv Fuel,34.612831,-120.191433,fuel
Shell,34.612372,-120.191588,fuel
Chevron,34.697074,-118.172885,fuel
Pioneer Food Mart,35.6263874,-120.6917992,fuel
Chevron,38.4957366,-121.450819,fuel
76,38.4964924,-121.450841,fuel
76,37.5573506,-121.9523079,fuel
Arco,37.5565408,-121.9508996,fuel
Shell,37.7290442,-122.431338,fuel
76,37.7301389,-122.4296241,fuel
USA Gasoline,34.0996849,-117.8722317,fuel
7-Eleven,34.0990945,-117.8730387,fuel
ARCO Grand Carwash,34.0742524,-117.8729103,fuel
Chevron,37.2432397,-121.9231209,fuel
76,37.7238458,-122.4377294,fuel
Arco,37.7090784,-122.45272,fuel
Valero,37.6960079,-122.464366,fuel
arco,38.6301356,-121.476453,fuel
Shell,38.6298904,-121.475133,fuel
A to Z Gas,38.6273125,-121.4758998,fuel
Mobil,38.6201413,-121.4752564,fuel
Shell,38.6564873,-121.509248,fuel
,32.5504761,-117.044933,fuel
,32.5521492,-117.0448136,fuel
Bonfare,38.6222528,-121.4753118,fuel
Chevron,38.4959077,-121.5117791,fuel
,38.5803543,-121.5269016,fuel
Chevron,38.6109699,-121.4011798,fuel
Gas N Go,38.6108,-121.383485,fuel
Arco,38.4959274,-121.503656,fuel
Shell,38.613142,-121.49747,fuel
Shell,37.6793476,-121.775805,fuel
Arco,37.681097,-121.766616,fuel
Valero,38.6443668,-121.4564093,fuel
Arco,38.6547383,-121.478644,fuel
Chevron,38.6409917,-121.507823,fuel
Qwik Korner,32.8382871,-117.0011662,fuel
Valero,37.3195397,-120.4872106,fuel
76,32.950683,-117.107891,fuel
Tupacks Liquor,34.704189,-118.0789682,fuel
Arco,32.7483428,-117.0789618,fuel
Chevron,37.7971714,-121.1975501,fuel
Arco,37.7977703,-121.189472,fuel
Quicki Kleen Car wash,37.7975817,-121.207647,fuel
Sinclair,37.7976499,-121.2027878,fuel
Arco,37.4759937,-120.849421,fuel
Chevron,37.4751074,-120.848433,fuel
,34.9488436,-119.6921182,fuel
Dogpatch Biofuels,37.7564805,-122.3927992,fuel
Fastrip,34.9674546,-120.5740678,fuel
Chevron,34.9724467,-120.571532,fuel
Costco Gasoline,32.8199865,-117.2237162,fuel
Chevron,37.2911622,-121.992106,fuel
,36.0642734,-119.3124944,fuel
,36.0650526,-119.312848,fuel
Arco,34.2561353,-116.8829616,fuel
Park Gas & Food Station,37.8047588,-122.2933681,fuel
Chevron,34.7441958,-120.2758526,fuel
Collins Market,34.7440048,-120.2817935,fuel
,32.952306,-117.1075749,fuel
,36.7714954,-119.8708621,fuel
Chevron,39.200828,-121.0580968,fuel
,36.19637,-119.3224485,fuel
,36.2114823,-119.3218016,fuel
,36.2086652,-119.3432904,fuel
,36.2039708,-119.354166,fuel
76,37.956754,-122.0389447,fuel
,37.9596682,-122.0336714,fuel
Shell,37.939059,-122.024895,fuel
Chevron,35.3114677,-120.832814,fuel
Chevron,40.7936218,-124.135162,fuel
Patriot Gasoline,40.7682598,-124.1912894,fuel
,40.7918064,-124.177874,fuel
Mobil,35.35437,-119.038662,fuel
Shell,38.2356147,-122.621783,fuel
Speedway Express,35.2887623,-120.664796,fuel
,36.0872309,-119.038731,fuel
7-Eleven,38.5502766,-121.694038,fuel
Chevron,37.5482334,-121.9716449,fuel
,33.8968243,-118.169267,fuel
Marsh Road Valero,37.4740755,-122.1885552,fuel
Chevron Marsh Road,37.4808325,-122.183619,fuel
Valero,36.4185587,-121.3223537,fuel
,33.0531637,-117.2463067,fuel
Rocket,32.8740051,-116.923983,fuel
,37.6500851,-122.4300648,fuel
Hazard Center Auto Mall,32.7726343,-117.157994,fuel
Alianza,37.748191,-122.408466,fuel
Allstars,37.748693,-122.406387,fuel
,37.9021749,-122.0974801,fuel
,37.7519652,-122.1534818,fuel
Chevron,32.8783525,-117.173113,fuel
Shell,33.0457099,-117.260059,fuel
TA,40.5050244,-122.3349031,fuel
Mobil,35.75813,-118.419141,fuel
Fastrip,35.758266,-118.419966,fuel
Chevron,37.4313512,-120.0984464,fuel
The Oasis,37.4326715,-120.0979312,fuel
,34.052099,-118.2912238,fuel
Chevron,36.3262764,-119.3135396,fuel
Chuck's Corner Market 76,34.1862628,-118.3164948,fuel
Chevron,36.4427327,-118.903772,fuel
Shell,40.7068116,-122.3385143,fuel
Valero,37.0203466,-121.5711075,fuel
Chevron,39.9276486,-122.1979719,fuel
Shell,35.247812,-120.643306,fuel
Neighborhood Gas,37.5416917,-122.5160563,fuel
Chevron,37.7590355,-121.967184,fuel
,37.9969972,-121.2315905,fuel
76,38.1157185,-121.1742157,fuel
Shell,38.1664487,-121.146084,fuel
Chevron,34.4385132,-119.7502858,fuel
,38.4919505,-120.5125352,fuel
76,38.4520787,-120.5280386,fuel
Chevron,37.5197319,-122.338,fuel
Best Truck Stop,35.9738651,-119.2930825,fuel
Bob's Truck Stop,35.971788,-119.2914952,fuel
Valero,37.7058214,-121.9343846,fuel
Shell,37.7049114,-121.887528,fuel
Chevron,37.7044468,-121.9097562,fuel
76,37.7048559,-121.9103352,fuel
Shell,37.7054824,-121.909565,fuel
Circle K,34.6392229,-120.440751,fuel
Star 1 Gas,36.672441,-121.6192305,fuel
Dublin Auto Wash,37.7056237,-121.9240627,fuel
Rod & Ros,36.616575,-121.8415117,fuel
Alliance Gasoline,37.2517807,-122.3831524,fuel
Costco Gasoline,37.502409,-121.974504,fuel
,38.9709926,-123.11626,fuel
Hopland Food and Gas,38.9697104,-123.116747,fuel
Self Serve Gasoline,37.530878,-121.9196547,fuel
Sinclair,39.3930118,-123.347562,fuel
,37.1774415,-121.6977692,fuel
Chevron,37.4927962,-120.994159,fuel
Chevron,37.7569406,-120.8394492,fuel
76,37.5950138,-120.9390131,fuel
7-Eleven,32.8214987,-117.1546366,fuel
76,37.5394131,-121.265133,fuel
Quik Stop,37.0476431,-122.0732303,fuel
Valero,35.9901005,-119.9601557,fuel
Kettleman City 76,35.9885463,-119.960057,fuel
Arco,38.6772965,-121.7982903,fuel
76,35.9885463,-119.9600579,fuel
CFN,35.9882547,-119.961851,fuel
,35.2674795,-119.228014,fuel
Chevron,33.9254842,-116.9122185,fuel
76,40.4915343,-121.891981,fuel
Arco,37.7105936,-121.9266493,fuel
Arco,38.577194,-121.548252,fuel
76,38.5766478,-121.547945,fuel
Valero,38.5908699,-121.537075,fuel
Arco,38.5968105,-121.4205405,fuel
Chevron,38.5756987,-121.576287,fuel
Arco,38.5757386,-121.5758264,fuel
Arco,38.294644,-122.0320289,fuel
Chevron,37.7618524,-121.414203,fuel
Chevron,37.7035127,-121.818317,fuel
Shell,38.5997691,-121.428451,fuel
,38.2585469,-122.0654898,fuel
Chevron,38.2586777,-122.0647088,fuel
Costco Gasoline,38.2136652,-122.1453389,fuel
Arco,38.2128506,-122.138881,fuel
Arco,38.370048,-121.9543673,fuel
Chevron,38.3698152,-121.95563,fuel
76,38.3859126,-121.9333413,fuel
Shell,41.957312,-124.2033905,fuel
Valero,36.1876234,-121.0751247,fuel
Sinclair,35.3995139,-119.399963,fuel
Speedy Fuel,35.4026187,-119.3973673,fuel
Mobil,35.4007153,-119.396584,fuel
TA,35.4012127,-119.3967128,fuel
Exxon,36.7651307,-121.7578162,fuel
7-Eleven,36.6834801,-121.803035,fuel
76,36.681469,-121.805035,fuel
Shell,37.2371936,-121.831009,fuel
Mobil,34.8186834,-116.6095727,fuel
Chevron,35.7486863,-120.6987865,fuel
Valero,36.1884278,-121.0753056,fuel
Airport Union Gas,33.9239031,-118.396655,fuel
Chevron,34.0200983,-117.86554,fuel
Arco,37.7323206,-120.9590989,fuel
Shell,38.5961708,-121.505302,fuel
Shell,38.4957175,-121.4596639,fuel
76,38.5486458,-121.4274502,fuel
Chevron,38.5514805,-121.4282704,fuel
Chevron,36.2646974,-121.8014366,fuel
76,37.8477109,-122.2611743,fuel
Chevron,34.0237068,-118.485803,fuel
Costco Gasoline,38.1324085,-122.2153551,fuel
,40.3091541,-121.2294141,fuel
76,34.184819,-118.338029,fuel
Arco,34.1680476,-118.347314,fuel
Exxon,34.1972983,-118.3374084,fuel
,34.1968174,-118.3253636,fuel
,32.6502681,-116.9668674,fuel
,32.6462526,-116.9685465,fuel
Fastrip,36.1413537,-120.3582566,fuel
Vallero,36.1474099,-120.3540998,fuel
,41.2849706,-124.0734844,fuel
,37.0194773,-120.1331678,fuel
Pilot,38.8620004,-121.950268,fuel
Pilot (Truck Stop),38.8625246,-121.951003,fuel
Pilot Travel Center,36.6649289,-121.629861,fuel
USA Gasoline,34.0627817,-118.108418,fuel
Chevron,37.9610631,-121.746817,fuel
,33.9030186,-116.5464995,fuel
7-Eleven,37.9621348,-121.7605088,fuel
Chevron,34.8490239,-114.6223494,fuel
,32.628961,-117.0418687,fuel
Mobil,33.6077747,-114.6052569,fuel
Moonridge Fuel,34.2444432,-116.8837342,fuel
Chevron,41.4942202,-120.5422533,fuel
Shell,38.5760801,-121.46714,fuel
Arco,32.7443123,-117.2120134,fuel
Shell,32.7543034,-117.20469,fuel
Arco,32.8347558,-117.19525,fuel
Circle K,34.2598789,-116.8547808,fuel
Best Gas,34.2613333,-116.845832,fuel
,41.9531853,-121.4763979,fuel
Shell,35.5001657,-119.2630967,fuel
Chevron,34.5060691,-117.8970678,fuel
County Vehicles Only,36.9776204,-122.0209203,fuel
Shell,34.2675926,-119.2733056,fuel
Arco,37.3379957,-122.0145663,fuel
Arco,33.9456486,-118.3703947,fuel
Crestline Valero,34.2420617,-117.2853108,fuel
Shell,36.342717,-119.808897,fuel
Five Points General Store Shell,34.2398206,-117.2201937,fuel
Bonneau Gas,38.235664,-122.461535,fuel
,39.6829351,-120.983684,fuel
Shell,37.7535609,-122.1504526,fuel
,37.7537086,-122.1530511,fuel
Arco,34.1207162,-117.199493,fuel
