name,@lat,@lon,type
,33.9118342,-118.0791409,motel
,33.9118744,-118.0794956,motel
,33.9119725,-118.079679,motel
DoubleTree by Hilton Hotel Los Angeles - Norwalk,33.9115889,-118.0708325,hotel
,33.9259171,-118.1858594,motel
,33.9244652,-118.1864588,motel
,33.9260363,-118.1858104,motel
,33.9359291,-118.2127838,hotel
,33.9403839,-118.2140112,motel
Travelodge Whittier,33.9832641,-118.0547355,hotel
,33.9438007,-118.2153582,motel
,33.9433155,-118.2151087,motel
,33.9442881,-118.2153838,motel
,33.9433924,-118.2150695,motel
,33.943411,-118.2152267,motel
,33.9434277,-118.2153647,motel
,33.914374,-118.2095872,hotel
,33.9139805,-118.209564,motel
,33.9141804,-118.2095824,motel
,33.9140512,-118.2099293,motel
,34.0118112,-118.1186364,motel
,34.0119812,-118.1185478,motel
,33.9695521,-118.0814269,motel
,33.9866309,-118.0598682,motel
,34.0085393,-118.1024531,motel
,34.0089184,-118.1013253,motel
,34.0089124,-118.1011075,motel
,34.0085254,-118.0993831,motel
,34.0087475,-118.101176,motel
,34.0083548,-118.0992963,motel
,34.0068536,-118.0815337,motel
,33.8879458,-118.1931417,motel
,33.887448,-118.193043,motel
,33.8875824,-118.1931059,motel
,34.0212813,-118.1311474,motel
,34.0212679,-118.1312645,motel
,33.9190529,-118.1886625,motel
,33.9539733,-118.2009632,motel
,33.9663327,-118.1866589,motel
,33.9661846,-118.1863865,motel
,33.9662688,-118.1862609,motel
,33.9220309,-118.1005665,motel
,33.9229298,-118.1015378,motel
,33.9513822,-118.1821381,motel
SureStay South Gate,33.9510967,-118.182058,motel
,33.9510441,-118.180711,motel
,33.9503991,-118.1822784,motel
,33.950537,-118.1822792,motel
,33.9688659,-118.1794907,motel
,33.9686717,-118.1817012,motel
,33.9690231,-118.1814371,motel
,33.9692879,-118.1814148,motel
,33.9692538,-118.1816316,motel
,33.9691914,-118.1818329,motel
Lancer Motel,34.0115947,-118.0812205,motel
,33.9981003,-118.0753873,motel
,33.9986089,-118.0765539,hotel
,33.9984145,-118.0764722,hotel
,33.9985732,-118.0767481,hotel
,34.0043899,-118.1652418,motel
,34.0041725,-118.1655539,motel
,34.0068153,-118.161601,hotel
,34.0042531,-118.1654324,motel
,34.0060333,-118.1627877,hotel
,34.0061222,-118.1626794,hotel
Fairfield Inn & Suites Los Angeles Rosemead,34.0377605,-118.080116,hotel
DoubleTree by Hilton Hotel Los Angeles - Rosemead,34.0374174,-118.0807557,hotel
Baymont Monterey Park,34.035016,-118.1170193,hotel
Extended Stay America - Santa Rosa - South,38.4132747,-122.7178458,hotel
Travelodge Santa Rosa Wine Country,38.4206101,-122.7141273,hotel
The Continental Inn,38.2461606,-122.9052023,hotel
Days Inn & Suites by Wyndham South Gate,33.950216,-118.1654291,hotel
Enchante Boutique Hotel,37.3807729,-122.1144469,hotel
Wyndham Resort Indio,33.7435161,-116.1870034,hotel
Hampton Inn & Suites Windsor - Sonoma Wine Country,38.5487833,-122.8082115,hotel
,33.9779701,-118.1898373,motel
,33.9701789,-118.1902712,motel
,33.9065534,-118.1938815,motel
,33.9066625,-118.1938481,motel
Corona Inn,33.9737631,-118.2182103,motel
Best Western Plus Commerce Hotel,33.9745139,-118.126034,hotel
Travelodge Commerce Los Angeles Area,33.9735313,-118.1227533,hotel
,33.9612477,-118.2242156,motel
,33.9608523,-118.2226019,motel
,33.9608713,-118.2228073,motel
,33.9833602,-118.2284795,hotel
,33.9833833,-118.2285957,hotel
,33.9833885,-118.2287926,hotel
,33.983271,-118.228707,hotel
Randolph Hotel,33.9848675,-118.222825,motel
,33.9636279,-118.2299833,motel
,33.8960379,-118.2556813,motel
,33.8961412,-118.2559434,motel
,33.8959834,-118.2559003,motel
,33.989965,-118.2276325,hotel
,33.9644274,-118.1862053,motel
Cudahy Inn Motel,33.96464,-118.1862045,motel
,33.9643434,-118.1860803,motel
,33.9771039,-118.1630897,hotel
,33.9764484,-118.1631363,motel
,33.9496404,-118.1826855,motel
Rodeway Inn South Gate - Los Angeles South,33.9510422,-118.1831889,motel
Villa Motel,33.9500266,-118.1828161,motel
,33.9509719,-118.1830412,motel
,33.9493331,-118.1825435,motel
,33.9498461,-118.1827615,motel
,33.9495972,-118.1825851,motel
,33.9494699,-118.1825956,motel
,33.9316113,-118.2114523,motel
World Motel,33.931559,-118.211619,motel
,33.9315975,-118.2114908,motel
,33.8743504,-118.2474334,motel
,33.875454,-118.220225,hotel
Budget Inn Bellflower,33.8779007,-118.1345812,motel
,33.8742619,-118.1370113,motel
Travelodge Lynwood,33.9268898,-118.2112078,hotel
,34.0063684,-118.1633674,motel
,34.0061116,-118.1637306,motel
Marriott Residence Inn,33.8819903,-118.023781,motel
,33.8850306,-118.0258567,hotel
,33.8818673,-118.0235729,motel
,33.8829366,-118.0241066,motel
Extended Stay America,33.8787674,-118.0162738,hotel
,33.8832872,-118.0241116,motel
,33.8825726,-118.0240951,motel
,33.8851765,-118.0260513,hotel
,33.8823003,-118.0235229,motel
,33.8692237,-118.1428546,motel
,33.8695103,-118.1428451,motel
,33.9328475,-118.1823127,motel
,33.9326909,-118.182383,motel
,33.9360904,-118.1244463,motel
,33.8751377,-118.1265038,motel
,33.8750379,-118.1263887,motel
,33.936227,-118.1245946,motel
,33.8752173,-118.1263802,motel
Studio Inn,33.9206256,-118.1346008,motel
,33.9323963,-118.1259046,motel
,33.937802,-118.1815787,motel
Nendels Valu Inn,33.9365082,-118.1817604,hotel
,33.937733,-118.1816982,motel
Easy 8 Motel,33.8742246,-118.1449385,motel
,33.8751445,-118.1446278,motel
Artesia Motor Inn,33.8752832,-118.1444707,hotel
Red Roof Inn,33.8743054,-118.1455919,hotel
Dutch Inn,33.8742995,-118.1437179,motel
,33.8754342,-118.1446509,motel
,34.0108368,-118.1611158,motel
"Motel 6 Rosemead, CA - Los Angeles;Motel 6",34.0402376,-118.0827422,motel
,34.0362044,-118.041876,motel
,34.0358488,-118.0391738,motel
,34.0367249,-118.0390585,hotel
,34.0358649,-118.038779,motel
,33.9543636,-118.2189735,hotel
,33.956259,-118.2200233,motel
,33.9565031,-118.2200046,motel
,33.8915549,-118.0445222,motel
Motel 6 Fresno - Blackstone North,36.7952223,-119.7911363,motel
Residence Inn,34.1502596,-118.1508961,hotel
Hilton San Diego Airport/Harbor Island,32.7252306,-117.2090024,hotel
Allegro Towers,32.7203876,-117.1689058,hotel
Hotel Indigo,32.7107602,-117.1561995,hotel
Travelodge,38.9491718,-122.6317061,hotel
Ludlow Motel,34.7232899,-116.1641021,motel
,34.0561822,-118.7550743,hotel
,34.0389871,-118.6999062,hotel
,34.0395291,-118.6597633,motel
The Surfrider Malibu,34.037104,-118.6779622,hotel
,34.0399467,-118.6661513,motel
,34.0397332,-118.6681541,motel
,34.040288,-118.6970611,motel
,34.0396955,-118.6685691,motel
,34.0398141,-118.6679583,motel
Calamigos Ranch,34.0917462,-118.8178349,hotel
Wellfit Malibu,34.0925516,-118.8175057,hotel
,34.0279588,-118.786863,hotel
Disney's Grand Californian Hotel & Spa,33.8076504,-117.922239,hotel
Laguna Inn and Suites,33.5456699,-117.6738867,hotel
Green Tree Pasadena Inn,34.1389608,-118.1469247,hotel
,34.0399919,-118.8451855,hotel
,34.0369507,-118.8538542,hotel
,34.0403182,-118.8613663,hotel
,34.1093961,-118.773308,hotel
,34.0949943,-118.809336,hotel
,34.0370679,-118.6146183,motel
,34.0370766,-118.6148132,motel
,34.037355,-118.6171253,motel
,34.0370469,-118.6143378,motel
,34.037056,-118.6144231,motel
,34.037065,-118.6145324,motel
,34.0370628,-118.6147347,motel
,34.0370695,-118.6150244,motel
,34.0370445,-118.6152228,motel
,34.0370429,-118.6153393,motel
,34.0373345,-118.616867,motel
,34.0373613,-118.6169476,motel
,34.0373475,-118.6170489,motel
,34.037407,-118.6175779,motel
Clarion Inn,35.6376083,-117.6702696,hotel
Skylark Hotel,33.8419637,-116.5459762,hotel
Economy Inn Ukiah,39.1475839,-123.2076112,motel
Travelodge Ukiah,39.1727431,-123.2120849,hotel
,34.0083292,-118.7988879,hotel
Malibu Country Inn,34.0166297,-118.8160788,hotel
June Motel,34.020795,-118.8014798,motel
,34.1411286,-118.7425176,hotel
,34.1411168,-118.7423798,hotel
,34.1426839,-118.7464751,hotel
Westlake Village Inn,34.1488007,-118.8151649,hotel
,34.1508285,-118.8058094,hotel
,34.1505026,-118.8069814,hotel
Four Seasons Hotel Westlake Village,34.1514574,-118.8039048,hotel
,34.1513141,-118.8035929,hotel
,34.1527867,-118.8027949,hotel
,34.1526638,-118.8021794,hotel
Residence Inn,34.1505243,-118.802396,hotel
,34.0552798,-117.7536727,hotel
Imperial Hotel,38.4193643,-120.8248373,hotel
Pacific Shores Inn,32.8015272,-117.2573202,hotel
Hawthorn Suites by Wyndham Napa Valley,38.2868106,-122.2739832,hotel
Forest Lodge,36.6186924,-121.9346689,hotel
Rodeway Inn,37.778903,-122.2771224,motel
Hawthorn Suites By Wyndham-Oakland/Alameda,37.7759484,-122.2764387,hotel
Motel 6,40.5822941,-122.3588889,motel
,34.0560156,-117.7331362,motel
,34.0549696,-117.7283725,motel
,34.0548489,-117.7285396,motel
,34.0552458,-117.7283675,motel
,34.0550906,-117.7285681,motel
,34.0554467,-117.7285775,motel
,34.0544633,-117.7285376,motel
,34.0552679,-117.7285745,motel
River Rock Inn,37.4858002,-119.9652086,motel
,34.0736262,-117.7805347,motel
Ramada Pasadena,34.1456744,-118.1058397,hotel
Hyland Inn,34.1456867,-118.0997953,hotel
,34.1458481,-118.0927899,motel
Rodeway Inn & Suites Pasadena,34.1458545,-118.0914829,motel
,34.145856,-118.0912668,motel
,34.1458617,-118.0911336,motel
Holiday Inn Express & Suites Pasadena - Los Angeles,34.1454186,-118.0781814,hotel
The Westin Verasa Napa,38.30388,-122.2834163,hotel
La Quinta,35.64569,-120.6716375,hotel
The Monarch Inn,37.4864229,-119.9672455,hotel
Sundial Lodge,40.5895943,-122.3926459,motel
Delux Inn,40.5883288,-122.3920969,motel
Oakland Airport Executive Hotel,37.730451,-122.1991445,hotel
Best Western Plus Airport Inn & Suites,37.7358325,-122.1948365,hotel
Hampton Inn and Suites Oakland Airport - Alameda,37.7245156,-122.2424236,hotel
Extended Stay America - Oakland - Alameda Airport,37.723788,-122.2335348,hotel
Quality Inn & Suites Oceanside Near Camp Pendleton,33.1829699,-117.3232907,motel
Travel Inn,40.5894409,-122.3934935,motel
,40.5989606,-122.3842014,motel
Crystal Lodge,34.2754858,-119.2745135,motel
Shasta Dam Motel,40.6821506,-122.3484924,motel
Yosemite Blue Butterfly Inn,37.6778577,-119.765345,motel
,34.0267045,-117.748244,motel
Stardust Motel,34.1077129,-117.7410293,motel
Claremont Lodge,34.0827061,-117.7181264,motel
Comfort Inn Ponoma Near Fairplex,34.0457462,-117.7500328,hotel
Comfort Inn Ponoma Near Fairplex,34.0454532,-117.7500812,hotel
,34.0764479,-117.7610123,hotel
,34.0571603,-117.7669973,motel
,34.0631768,-117.7308808,motel
,34.0631366,-117.7310571,motel
,34.067268,-117.7523507,hotel
,34.0696769,-117.7604373,hotel
,34.0824456,-117.7206939,motel
,34.0606557,-117.7556543,motel
,34.0625384,-117.7652509,motel
,34.0627438,-117.7663453,motel
,34.0626393,-117.7657547,motel
,34.0628416,-117.7664496,motel
,34.062684,-117.7655379,motel
,34.0628758,-117.7652224,motel
,34.0628752,-117.7650139,motel
,34.0624485,-117.7652484,motel
,34.0626039,-117.7662003,motel
,34.0624036,-117.7661966,motel
,34.0623063,-117.7664556,motel
,34.0622718,-117.7686924,motel
La Quinta Inn & Suites Pomona,34.0466079,-117.8036099,hotel
Luna,34.0469363,-117.8046144,motel
,34.0471068,-117.8049118,motel
Hotel Casa 425 + Lounge,34.0949547,-117.7203621,hotel
,34.1035921,-118.1394121,hotel
,33.9943906,-117.954362,hotel
Crown Lodge Motel Oakland,37.7471733,-122.1575194,motel
,34.0933182,-118.1401247,hotel
Harris Motel,37.7438919,-122.1527768,motel
Hotel Arcata,40.8690998,-124.0859339,hotel
Comfort Suites Near City of Industry - Los Angeles,34.0324977,-117.9506429,hotel
,34.0488179,-117.947982,hotel
,34.0490851,-117.947953,hotel
,34.0484839,-117.9482063,hotel
,34.1022381,-117.7137523,hotel
,34.102326,-117.7134933,hotel
,34.1623738,-117.9887576,motel
,34.106999,-117.9733062,motel
,34.1455957,-118.0018576,motel
,34.1150487,-118.0739308,hotel
,34.1146938,-118.0739884,hotel
Grand Park Inn,34.0677261,-117.9716967,hotel
,34.0697069,-117.9592143,motel
,34.0694065,-117.9591382,motel
,34.0548365,-117.9771157,motel
,34.1010001,-118.0551481,hotel
,34.0109826,-118.0426762,hotel
,34.0258185,-118.0447716,hotel
,34.0947297,-117.9556761,hotel
,34.0093496,-117.9945052,hotel
,34.0696968,-117.9014375,hotel
,34.0359623,-117.9397871,hotel
,34.0795647,-117.8850223,hotel
,34.0802194,-118.1424149,hotel
Gibson Inn Motel,34.0776188,-118.0510481,motel
,34.0779444,-118.0517547,motel
,34.066419,-117.9977191,hotel
,34.1388166,-117.8975901,hotel
Stardust Motel Azusa,34.1328599,-117.8987642,hotel
,34.1328503,-117.8985981,motel
,34.1191819,-117.8111157,hotel
Ayres Suites,34.0033846,-117.8295652,motel
,34.0385894,-117.9808197,motel
,34.0383083,-117.9812132,motel
,34.0385039,-117.9813704,motel
,34.0384916,-117.9809533,motel
Oak Tree Inn,34.1396418,-118.0169075,motel
Extended Stay America,34.1415926,-118.0199097,hotel
DoubleTree,34.1393374,-118.0189707,hotel
Rodeway Inn City of Industry,34.0363427,-118.0368734,motel
,34.0360655,-118.0375075,motel
,34.1062601,-117.8628489,motel
,34.0635582,-118.1442215,hotel
,34.0624583,-118.1509612,hotel
View Motel,34.0643018,-118.1539639,motel
,34.0640704,-118.1540256,motel
,34.0656118,-118.1544823,motel
,34.0655628,-118.1546641,motel
,34.0654583,-118.1548532,motel
,34.0654166,-118.154612,motel
,34.0623755,-118.0633331,motel
,34.1282421,-117.8746363,motel
,34.1292023,-117.874455,motel
,34.1291922,-117.8747546,motel
,34.0082183,-117.9647688,motel
,34.0080336,-117.9648406,motel
,34.107101,-117.9028503,motel
,34.1073753,-117.9029604,motel
,34.1076973,-117.9030461,motel
,34.1070093,-117.9032489,motel
,34.1178889,-117.8733305,hotel
,34.0426503,-117.9318453,hotel
Welcome Inn,37.747126,-122.1567275,motel
Premier Inn & Suites,37.7460737,-122.1558978,motel
Commodore Motel,37.7453973,-122.1545923,motel
,34.1067553,-118.0296301,hotel
,34.0830845,-118.0080778,hotel
,34.0633673,-118.064227,motel
American Inn,34.0631142,-118.0642768,motel
,34.0732101,-117.9411244,motel
,34.0729487,-117.9411549,motel
,34.0735866,-117.9368872,motel
,34.0732783,-117.936942,motel
,34.0730059,-117.9369243,motel
,34.0731354,-117.937162,motel
Industry Inn & Suites,34.0446235,-117.9898928,motel
,34.005991,-117.8962468,hotel
,34.0851979,-118.0214149,hotel
,33.9569316,-118.0100443,hotel
,34.1032784,-117.8178205,motel
,34.0526906,-118.0023168,motel
,34.1033912,-117.8170659,motel
Fairfield Inn & Suites,34.0730508,-117.876401,hotel
Best Western Plus West Covina Inn,34.0726517,-117.8746186,hotel
Holiday Inn West Covina,34.0727862,-117.8757267,hotel
,34.0728083,-117.8771425,motel
,34.0726072,-117.8743614,motel
Hampton Inn Los Angeles/West Covina,34.0729615,-117.8769128,hotel
Motel 6 El Monte,34.0698441,-118.0280178,motel
,34.0701661,-118.0291789,hotel
Comfort Inn Monterey Park - Los Angeles,34.0556645,-118.1347253,hotel
,34.035693,-117.9485599,motel
,34.0352836,-117.9489935,motel
,34.0363817,-117.9487096,motel
,34.0357343,-117.9481557,motel
,34.035555,-117.9492001,motel
,34.036138,-117.9484882,motel
,34.0358291,-117.9491741,motel
,34.0357748,-117.9498071,motel
,34.0404846,-117.9502691,motel
,34.0403292,-117.9503653,motel
,34.0383041,-117.9505888,hotel
,34.0721213,-117.865842,motel
,34.0717323,-117.865233,motel
,34.0718285,-117.8655902,motel
,34.0441146,-117.9468661,hotel
,34.0595396,-118.0898406,motel
,34.0534281,-118.0900989,hotel
,34.0634308,-118.0456493,motel
,34.053364,-118.0903114,hotel
,34.0630665,-118.0448105,motel
,34.063308,-118.045634,motel
,34.0631317,-118.0458184,motel
,34.0631146,-118.0446512,motel
,34.0635082,-118.0456462,motel
,34.0630521,-118.045596,motel
,34.0634709,-118.0458052,motel
,34.0568482,-118.1338092,motel
,34.056888,-118.1282036,motel
,34.0581317,-118.122424,motel
,34.0583759,-118.1228338,motel
,34.0400532,-117.9353828,hotel
,34.0619739,-118.0251564,motel
,34.0624247,-118.0247038,motel
,34.0623773,-118.0251636,motel
,34.0620026,-118.0246338,motel
,34.0619767,-118.0253572,motel
,34.062359,-118.0253791,motel
,34.0624405,-118.0245164,motel
,34.0619486,-118.0252605,motel
,34.0808567,-118.0799613,motel
,34.0813192,-118.0800453,motel
,34.0626363,-118.0298982,motel
,34.0624768,-118.0300283,motel
,34.0624989,-118.0302601,motel
,34.0431398,-117.9363958,hotel
,34.0872265,-117.8913594,hotel
,34.0880838,-117.8847093,hotel
,34.048059,-117.9394106,hotel
New Century Inn,34.1029748,-118.0834948,motel
,34.0037961,-117.849835,hotel
,33.9949707,-117.8913299,motel
,33.9948306,-117.8911393,motel
Best Western Plus Executive Inn,33.9947473,-117.8917693,hotel
,34.0955102,-117.9220709,hotel
,34.1150576,-117.9082334,motel
,34.0079653,-117.867437,hotel
,34.1532464,-118.0571121,hotel
,34.132563,-117.9019798,motel
,34.1325626,-117.9015684,motel
,34.1325631,-117.9017739,motel
,34.1325648,-117.9021842,motel
,34.1327402,-117.9015002,motel
,34.1331419,-117.9017977,motel
,34.1325681,-117.9013196,motel
,34.1332088,-117.9020142,motel
,33.9699125,-117.8317978,hotel
Super 8 by Wyndham Azusa,34.122592,-117.9079818,motel
,34.0963405,-118.0730314,motel
,33.976275,-117.8777312,hotel
,34.09044,-118.0591784,hotel
Americas Best Value Inn,34.0625201,-118.0175323,motel
Aqua Inn Motel,34.0635203,-118.0178755,motel
,34.0653678,-118.0222187,motel
,34.0624424,-118.0324458,hotel
,34.062092,-118.0329204,hotel
,34.0623269,-118.0334514,motel
,34.0625742,-118.0334583,motel
,34.0621618,-118.0334617,motel
,34.062238,-118.0336365,motel
,34.0625778,-118.0315911,motel
,34.0624817,-118.0315904,motel
,34.0624558,-118.0317249,motel
,34.0623698,-118.0315941,motel
,34.0622794,-118.0315941,motel
,34.0621912,-118.0316093,motel
,34.0584804,-118.1025307,hotel
,34.0582874,-118.1029208,hotel
Quality Inn Rosemead-Los Angeles,34.080931,-118.0627458,hotel
Lincoln Plaza Hotel,34.0616478,-118.1216303,hotel
,34.0679969,-117.9823565,motel
,34.0672951,-117.9884218,motel
Holiday Inn,34.0009233,-117.8336413,hotel
,34.0509811,-118.1025585,motel
,34.1416666,-118.0230588,hotel
,34.1419066,-118.0230752,hotel
,34.1419037,-118.0232965,hotel
,34.1419012,-118.0235187,hotel
,34.1418977,-118.0237413,hotel
,34.141895,-118.0239633,hotel
,34.1420224,-118.0241084,hotel
,34.1420672,-118.0242865,hotel
,34.1420642,-118.0245087,hotel
,34.1420606,-118.02473,hotel
,34.1420579,-118.0249529,hotel
Hilton Garden Inn,34.1418632,-118.0257275,hotel
,34.1416741,-118.0225071,hotel
,34.1419943,-118.0226593,hotel
Eunice Plaza Motel,34.0798824,-118.0532099,motel
,33.9932553,-117.8916959,hotel
,33.9932674,-117.8924523,hotel
,34.1507977,-118.0260247,hotel
Flamingo Inn,34.0633099,-118.0813556,motel
,34.08033,-118.0795583,motel
,34.0802311,-118.080062,motel
,34.0802483,-118.0798331,motel
,34.0177806,-117.9880783,motel
"Motel 6 Hacienda Heights, CA - Los Angeles",34.0179374,-117.9874208,motel
,34.0176577,-117.987665,motel
,34.0052191,-117.9728793,hotel
,33.9965714,-117.9779665,hotel
,34.0636121,-118.0841949,hotel
,34.0631893,-118.08406,hotel
,34.0631522,-118.0842523,hotel
,33.983139,-118.0366561,hotel
,33.9829516,-118.0366502,hotel
,33.9907279,-117.8842254,hotel
,34.0268811,-117.9181234,hotel
,34.0268293,-117.9183182,hotel
,34.1405493,-117.9853097,motel
,34.140624,-117.9850232,motel
,34.1411116,-117.9853023,motel
,34.1406985,-117.9853108,motel
,34.1412049,-117.985376,motel
,34.140985,-117.9853093,motel
,34.14084,-117.985309,motel
,34.1408777,-117.9850269,motel
,34.1401411,-117.9850114,motel
,34.140136,-117.9853349,motel
Quality Inn Near City of Hope,34.1401106,-117.980796,hotel
,34.1407696,-117.9849103,motel
Motel 6,34.1433849,-118.0395235,motel
,34.0747408,-118.0733499,motel
,34.0746931,-118.074031,motel
,34.1404197,-117.9040269,hotel
,34.1290637,-117.8407241,motel
,34.1290705,-117.8409719,motel
,34.1292281,-117.8401174,motel
,34.1296434,-117.8400156,motel
,34.1296394,-117.840795,motel
,34.1296458,-117.840941,motel
,34.1294476,-117.840712,motel
,34.1294284,-117.8404019,motel
,34.1292846,-117.8409745,motel
,34.1292558,-117.840712,motel
Courtyard,34.1397255,-118.0148281,hotel
,34.1326171,-117.8959804,motel
,34.1328239,-117.8905759,hotel
,34.1323649,-117.9660435,hotel
,34.1401172,-117.9725947,motel
,34.1399983,-117.9726004,motel
,34.1403813,-117.9725907,motel
,34.1402359,-117.9725907,motel
,34.1404875,-117.9727042,motel
,34.1402011,-117.9728187,motel
,34.1399868,-117.9728173,motel
Days Inn,34.1402284,-117.9720413,hotel
,34.1474508,-118.0692835,motel
,34.1475737,-118.0690929,motel
,34.1500766,-118.0690362,hotel
,34.1473294,-118.0683689,motel
,34.1518189,-118.0056824,motel
Best Western Pasadena Royale,34.1458779,-118.0761021,hotel
,34.128798,-118.089331,hotel
Travelodge Rosemead,34.0687998,-118.0999668,hotel
,34.111478,-118.1587112,hotel
,34.0990087,-118.1594026,hotel
,34.1510094,-118.0005625,hotel
,34.1508339,-118.0003366,hotel
,34.0639864,-118.1001118,motel
,34.0639792,-118.099794,motel
,34.0950803,-118.128613,hotel
,34.0976022,-118.1279962,hotel
,34.1070874,-118.1149788,hotel
,34.0895238,-118.1452666,hotel
,34.1100598,-118.1434051,hotel
,34.0741571,-118.0904914,motel
,33.9558624,-118.018445,motel
,33.9557166,-118.020927,motel
,33.9559662,-118.0205871,motel
,34.084952,-118.0904176,motel
,34.0848215,-118.0904118,motel
,33.9573202,-118.0215123,motel
,33.9574337,-118.0216987,motel
,34.0942907,-118.126999,hotel
Garfield Inn,34.0370462,-118.130203,motel
,33.9999398,-118.0658408,hotel
,34.0921825,-118.0987264,hotel
,33.9762912,-118.0370213,hotel
,33.9779618,-118.0364746,hotel
,33.9670433,-118.0403981,motel
,33.9667707,-118.0404072,motel
,33.9667721,-118.0401103,motel
,33.9665068,-118.0401808,motel
,33.958331,-118.0385913,hotel
,34.1332181,-117.8623018,hotel
,34.1430766,-117.8623213,hotel
,34.2070125,-118.1416969,hotel
,34.1805231,-118.3317031,hotel
Burbank Moose Lodge,34.1811278,-118.3318208,motel
,34.1805819,-118.3317924,hotel
,34.1881984,-118.2254765,hotel
,34.2078966,-118.1970501,hotel
,34.1880401,-118.1977653,hotel
,34.1927525,-118.3001882,hotel
,34.1812861,-118.1957661,hotel
,34.1851315,-118.1818486,hotel
,34.1927109,-118.1601912,hotel
,34.1901911,-118.1411231,hotel
,34.1919852,-118.184084,hotel
,34.1874367,-118.1813086,hotel
,34.207366,-118.2283564,hotel
,34.2073178,-118.2285078,hotel
Brandwood Hotel,34.1513132,-118.255508,hotel
,34.1477093,-118.250469,hotel
Vagabond Inn Glendale,34.1420678,-118.2559298,motel
Travelodge Burbank-Glendale,34.1702615,-118.3477436,hotel
,34.145865,-118.2445723,hotel
,34.1913216,-118.3239424,motel
La Crescenta Motel,34.2198155,-118.2315047,motel
La Crescenta Motel,34.2196337,-118.2318162,motel
La Crescenta Motel,34.2197633,-118.2310607,motel
La Crescenta Motel,34.2198268,-118.2312396,motel
Chariot Inn,34.1422668,-118.2410057,hotel
,34.216492,-118.2301638,hotel
Days Inn,34.1546526,-118.2636893,hotel
,34.2079643,-118.187003,hotel
,34.1581114,-118.2520195,hotel
,34.1600144,-118.2547647,hotel
,34.2002552,-118.1817028,hotel
Extended Stay America,34.1676493,-118.2841116,hotel
Coast Anabelle Hotel,34.1650376,-118.3258273,hotel
Glen Capri Burbank Universal,34.1706007,-118.2941735,motel
,34.1710804,-118.2943698,hotel
,34.1447364,-118.2495766,hotel
Residence Inn,34.1775064,-118.3077181,hotel
Burbank Inn & Suites,34.1690395,-118.3049635,hotel
,34.157435,-118.3339926,hotel
,34.198127,-118.3387498,hotel
Extended Stay America,34.1901238,-118.3342674,hotel
,34.1902359,-118.3342011,motel
Courtyard Los Angeles Burbank Airport,34.1912239,-118.3339139,hotel
Quality Inn Burbank Airport,34.1975831,-118.3384657,hotel
,34.1977286,-118.1786218,hotel
,34.20816,-118.1847906,hotel
Best Western California City Inn & Suites,35.12518,-117.9443084,hotel
,34.4863937,-118.5385907,hotel
Market Street Manor Motel,40.5777672,-122.3875758,motel
,34.5063624,-118.6302347,hotel
,34.5064796,-118.6298317,hotel
,34.5065005,-118.6298638,hotel
,34.6424773,-118.4962027,hotel
,34.6780787,-118.4559977,hotel
,34.3762105,-118.5532958,hotel
,34.618804,-118.4143043,hotel
,34.6180319,-118.4109467,hotel
,34.6734712,-118.4291336,motel
,34.673835,-118.4300764,motel
,34.6738112,-118.4287441,motel
,34.6736297,-118.4302821,motel
,34.6732046,-118.429293,motel
,34.6736593,-118.429373,motel
,34.6737691,-118.430421,motel
,34.6735296,-118.4304208,motel
Courtyard Marriot,34.4431574,-118.6018021,hotel
,34.4511634,-118.5794156,hotel
,34.4491312,-118.5703177,hotel
,34.4608967,-118.5684987,hotel
,34.4608271,-118.5677132,hotel
,34.4699377,-118.6678115,motel
,34.4008117,-118.4553499,hotel
,34.4005178,-118.4545288,hotel
,34.4539578,-118.5638407,hotel
Residence Inn,34.378775,-118.5681652,hotel
,34.3849164,-118.5127868,hotel
,34.3849887,-118.5127705,hotel
Fairfield Inn,34.3789443,-118.5691058,hotel
Extended Stay America,34.380903,-118.5718155,hotel
La Quinta Inn & Suites Santa Clarita - Valencia,34.3755857,-118.5652425,hotel
Hampton Inn,34.3763293,-118.5660861,hotel
Comfort Suites Near Six Flags Magic Mountain,34.37937,-118.5699063,hotel
Sierra Pelona Motel,34.5117872,-118.3467644,motel
Days Inn,34.4893879,-118.616475,hotel
,34.4892986,-118.6165563,motel
,34.4901988,-118.6188069,motel
,34.378839,-118.5291027,hotel
Super 8 Santa Clarita,34.4255021,-118.44946,motel
Travelodge Santa Clarita/Valencia,34.4265329,-118.4484473,hotel
,34.4218111,-118.4539191,motel
Hyatt Regency,34.4172003,-118.5627284,hotel
Holiday Inn Express & Suites,34.4216752,-118.581044,hotel
,34.4818608,-118.6495023,hotel
,34.472919,-118.6169821,motel
,34.4729147,-118.6167795,motel
,34.6698403,-118.1027844,hotel
,34.667053,-118.1171844,hotel
,34.6710245,-118.1001272,hotel
,34.668521,-118.1028223,hotel
,34.6991801,-118.1841934,hotel
,34.6840563,-118.1361556,hotel
,34.685108,-118.1360357,motel
Americas Best Value Lancaster,34.6853026,-118.135331,motel
,34.684656,-118.1348024,motel
,34.6847883,-118.1354025,motel
,34.6848326,-118.1352951,motel
,34.674275,-118.1195186,hotel
,34.6639994,-118.2341018,hotel
,34.666998,-118.1322871,hotel
,34.6668294,-118.1320856,hotel
,34.6665934,-118.1321022,motel
,34.6666679,-118.132553,motel
,34.6671195,-118.132669,hotel
,34.6485575,-118.1293514,hotel
